Order_ID,Order_Time,Delivered_Time,Delay_Minutes,City,Category,Rider_ID,Customer_ID,Delivery_Slot,Order_Status,Customer_Rating,Year
ORD00194,2023-12-14 12:53:00,2023-12-14 13:03:00,0.0,Pune,Snacks,RID465,CUST9357,Night,Delivered,2.0,2023
ORD00195,2022-04-16 11:18:00,2022-04-16 11:33:00,5.0,Delhi,Personal Care,RID366,CUST1213,Evening,Delivered,5.0,2022
ORD00196,2023-11-18 16:46:00,2023-11-18 16:56:00,0.0,Delhi,Frozen,RID185,CUST3720,Afternoon,Delivered,2.0,2023
ORD00197,2024-08-02 03:25:00,2024-08-02 03:45:00,10.0,Mumbai,Dairy,RID332,CUST2949,Morning,Delivered,3.0,2024
ORD00198,2024-01-14 22:12:00,2024-01-14 22:37:00,15.0,Mumbai,Bakery,RID189,CUST2709,Afternoon,Delivered,4.0,2024
ORD00199,2022-07-03 09:18:00,2022-07-03 09:43:00,15.0,Mumbai,Personal Care,RID416,CUST7082,Evening,Delivered,1.0,2022
ORD00200,2024-04-09 09:11:00,2024-04-09 09:21:00,0.0,Chennai,Household,RID469,CUST9907,Night,Delivered,4.0,2024
ORD00201,2023-08-28 08:37:00,2023-08-28 09:17:00,30.0,Hyderabad,Bakery,RID183,CUST1207,Night,Late,5.0,2023
ORD00202,2024-05-22 21:32:00,2024-05-22 21:47:00,5.0,Chennai,Household,RID287,CUST5109,Evening,Delivered,4.0,2024
ORD00203,2024-09-14 04:21:00,2024-09-14 04:41:00,10.0,Hyderabad,Beverages,RID221,CUST4638,Afternoon,Delivered,3.0,2024
ORD00204,2022-05-27 02:18:00,2022-05-27 02:28:00,0.0,Pune,Beverages,RID399,CUST4665,Afternoon,Delivered,5.0,2022
ORD00205,2022-08-26 00:02:00,2022-08-26 00:22:00,10.0,Chennai,Beverages,RID301,CUST9946,Evening,Delivered,3.0,2022
ORD00206,2022-07-02 07:10:00,2022-07-02 07:20:00,0.0,Chennai,Dairy,RID449,CUST1158,Afternoon,Delivered,1.0,2022
ORD00207,2022-05-29 13:34:00,2022-05-29 13:54:00,10.0,Hyderabad,Fruits,RID251,CUST2712,Evening,Delivered,4.0,2022
ORD00208,2024-01-13 07:30:00,2024-01-13 07:45:00,5.0,Hyderabad,Fruits,RID165,CUST2394,Afternoon,Delivered,1.0,2024
ORD00209,2023-06-06 08:11:00,2023-06-06 08:51:00,30.0,Hyderabad,Vegetables,RID498,CUST8904,Evening,Late,4.0,2023
ORD00210,2023-12-24 21:34:00,2023-12-24 21:54:00,10.0,Hyderabad,Snacks,RID474,CUST5648,Afternoon,Delivered,5.0,2023
ORD00211,2022-12-12 00:16:00,2022-12-12 00:26:00,0.0,Pune,Household,RID183,CUST9321,Evening,Delivered,4.0,2022
ORD00212,2022-06-18 02:44:00,2022-06-18 02:54:00,0.0,Bangalore,Beverages,RID328,CUST5356,Evening,Delivered,3.0,2022
ORD00213,2024-09-29 17:00:00,2024-09-29 17:15:00,5.0,Hyderabad,Beverages,RID217,CUST1269,Night,Delivered,2.0,2024
ORD00214,2023-10-01 21:35:00,2023-10-01 21:50:00,5.0,Mumbai,Vegetables,RID375,CUST6895,Evening,Delivered,4.0,2023
ORD00215,2022-10-11 18:23:00,2022-10-11 19:03:00,30.0,Delhi,Household,RID206,CUST7052,Evening,Late,3.0,2022
ORD00216,2024-11-12 10:13:00,2024-11-12 10:28:00,5.0,Pune,Personal Care,RID255,CUST2390,Evening,Delivered,5.0,2024
ORD00217,2022-04-12 04:25:00,2022-04-12 04:40:00,5.0,Bangalore,Snacks,RID392,CUST1281,Morning,Delivered,2.0,2022
ORD00218,2024-08-15 09:14:00,2024-08-15 09:29:00,5.0,Bangalore,Vegetables,RID260,CUST2229,Night,Delivered,4.0,2024
ORD00219,2024-06-08 08:56:00,2024-06-08 09:06:00,0.0,Pune,Snacks,RID316,CUST8473,Morning,Delivered,4.0,2024
ORD00220,2022-06-10 22:00:00,2022-06-10 22:30:00,20.0,Bangalore,Fruits,RID250,CUST7527,Afternoon,Late,4.0,2022
ORD00221,2023-09-11 09:12:00,2023-09-11 09:22:00,0.0,Mumbai,Snacks,RID440,CUST9320,Evening,Delivered,3.0,2023
ORD00222,2024-09-13 00:12:00,2024-09-13 00:27:00,5.0,Chennai,Snacks,RID292,CUST6238,Afternoon,Delivered,5.0,2024
ORD00223,2023-06-21 14:34:00,2023-06-21 14:44:00,0.0,Chennai,Personal Care,RID402,CUST1986,Night,Delivered,4.0,2023
ORD00224,2023-10-10 11:48:00,2023-10-10 12:08:00,10.0,Hyderabad,Vegetables,RID403,CUST9125,Night,Delivered,4.0,2023
ORD00225,2023-02-24 15:07:00,2023-02-24 15:17:00,0.0,Chennai,Household,RID275,CUST7924,Morning,Delivered,3.0,2023
ORD00226,2024-11-11 08:02:00,2024-11-11 08:12:00,0.0,Delhi,Frozen,RID231,CUST5114,Afternoon,Delivered,2.0,2024
ORD00227,2023-01-12 03:40:00,2023-01-12 04:20:00,30.0,Pune,Dairy,RID443,CUST9189,Afternoon,Late,5.0,2023
ORD00228,2023-07-18 11:10:00,2023-07-18 11:25:00,5.0,Pune,Bakery,RID242,CUST3875,Morning,Delivered,3.0,2023
ORD00229,2022-09-09 06:48:00,2022-09-09 06:58:00,0.0,Delhi,Frozen,RID366,CUST8010,Night,Delivered,4.0,2022
ORD00230,2022-04-18 22:35:00,2022-04-18 22:50:00,5.0,Mumbai,Vegetables,RID381,CUST7471,Night,Delivered,5.0,2022
ORD00231,2024-07-14 22:50:00,2024-07-14 23:15:00,15.0,Hyderabad,Vegetables,RID403,CUST9234,Night,Delivered,1.0,2024
ORD00232,2022-07-30 01:18:00,2022-07-30 01:33:00,5.0,Chennai,Vegetables,RID206,CUST5431,Evening,Delivered,5.0,2022
ORD00233,2024-04-04 09:21:00,2024-04-04 09:31:00,0.0,Delhi,Fruits,RID376,CUST1140,Afternoon,Delivered,4.0,2024
ORD00234,2023-02-22 17:29:00,2023-02-22 17:39:00,0.0,Chennai,Fruits,RID126,CUST7894,Night,Delivered,4.0,2023
ORD00235,2022-06-23 08:55:00,2022-06-23 09:10:00,5.0,Mumbai,Dairy,RID176,CUST7787,Afternoon,Delivered,4.0,2022
ORD00236,2022-06-23 23:20:00,2022-06-23 23:30:00,0.0,Bangalore,Bakery,RID496,CUST4654,Evening,Delivered,2.0,2022
ORD00237,2023-03-12 12:33:00,2023-03-12 12:43:00,0.0,Mumbai,Fruits,RID473,CUST2798,Afternoon,Delivered,3.0,2023
ORD00238,2022-10-16 00:16:00,2022-10-16 00:31:00,5.0,Pune,Bakery,RID217,CUST2300,Afternoon,Delivered,4.0,2022
ORD00239,2022-02-15 05:02:00,2022-02-15 05:17:00,5.0,Mumbai,Household,RID224,CUST7295,Night,Delivered,3.0,2022
ORD00240,2024-05-15 23:10:00,2024-05-15 23:25:00,5.0,Bangalore,Beverages,RID199,CUST8227,Evening,Delivered,5.0,2024
ORD00241,2024-04-02 11:42:00,2024-04-02 11:57:00,5.0,Mumbai,Bakery,RID341,CUST1482,Night,Delivered,5.0,2024
ORD00242,2022-06-16 02:20:00,,,Pune,Beverages,RID259,CUST9841,Morning,Cancelled,,2022
ORD00243,2024-04-18 01:12:00,2024-04-18 01:22:00,0.0,Pune,Beverages,RID362,CUST7780,Evening,Delivered,2.0,2024
ORD00244,2022-12-19 04:52:00,2022-12-19 05:12:00,10.0,Bangalore,Beverages,RID167,CUST2241,Afternoon,Delivered,5.0,2022
ORD00245,2022-10-10 15:52:00,2022-10-10 16:07:00,5.0,Pune,Dairy,RID263,CUST1072,Night,Delivered,2.0,2022
ORD00246,2023-01-28 23:35:00,2023-01-28 23:45:00,0.0,Chennai,Dairy,RID415,CUST4713,Night,Delivered,4.0,2023
ORD00247,2024-12-20 09:18:00,2024-12-20 09:43:00,15.0,Bangalore,Personal Care,RID149,CUST9258,Afternoon,Delivered,4.0,2024
ORD00248,2022-06-26 06:15:00,2022-06-26 06:25:00,0.0,Mumbai,Bakery,RID271,CUST3817,Afternoon,Delivered,3.0,2022
ORD00249,2024-02-09 23:25:00,2024-02-09 23:40:00,5.0,Mumbai,Frozen,RID399,CUST4374,Morning,Delivered,4.0,2024
ORD00250,2023-06-20 05:33:00,2023-06-20 05:43:00,0.0,Mumbai,Dairy,RID499,CUST4719,Night,Delivered,2.0,2023
ORD00251,2023-07-04 07:24:00,2023-07-04 07:34:00,0.0,Chennai,Personal Care,RID217,CUST7099,Night,Delivered,3.0,2023
ORD00252,2022-02-10 22:15:00,2022-02-10 22:35:00,10.0,Delhi,Frozen,RID330,CUST5895,Morning,Delivered,5.0,2022
ORD00253,2024-12-08 09:52:00,2024-12-08 10:07:00,5.0,Hyderabad,Fruits,RID250,CUST7257,Morning,Delivered,5.0,2024
ORD00254,2022-06-27 12:36:00,2022-06-27 12:46:00,0.0,Pune,Dairy,RID430,CUST6299,Afternoon,Delivered,3.0,2022
ORD00255,2023-09-03 09:41:00,2023-09-03 09:51:00,0.0,Hyderabad,Frozen,RID242,CUST5437,Night,Delivered,5.0,2023
ORD00256,2024-06-25 10:45:00,2024-06-25 11:15:00,20.0,Mumbai,Frozen,RID181,CUST6548,Evening,Late,4.0,2024
ORD00257,2022-03-01 05:36:00,2022-03-01 05:51:00,5.0,Mumbai,Bakery,RID113,CUST9264,Evening,Delivered,5.0,2022
ORD00258,2023-06-04 11:33:00,2023-06-04 11:43:00,0.0,Mumbai,Fruits,RID355,CUST6656,Afternoon,Delivered,3.0,2023
ORD00259,2023-09-09 11:18:00,2023-09-09 11:28:00,0.0,Chennai,Dairy,RID209,CUST5917,Afternoon,Delivered,3.0,2023
ORD00260,2024-07-28 00:37:00,2024-07-28 00:47:00,0.0,Bangalore,Vegetables,RID491,CUST3964,Afternoon,Delivered,5.0,2024
ORD00261,2022-01-28 10:55:00,2022-01-28 11:10:00,5.0,Hyderabad,Fruits,RID245,CUST4036,Night,Delivered,2.0,2022
ORD00262,2023-06-01 17:31:00,2023-06-01 18:01:00,20.0,Pune,Bakery,RID386,CUST8154,Morning,Late,1.0,2023
ORD00263,2022-03-15 02:38:00,2022-03-15 02:58:00,10.0,Mumbai,Snacks,RID352,CUST6175,Evening,Delivered,3.0,2022
ORD00264,2023-04-29 09:02:00,2023-04-29 10:12:00,60.0,Bangalore,Beverages,RID362,CUST9591,Night,Late,3.0,2023
ORD00265,2022-06-22 05:38:00,2022-06-22 05:53:00,5.0,Hyderabad,Bakery,RID479,CUST4292,Night,Delivered,5.0,2022
ORD00266,2022-03-20 00:53:00,2022-03-20 01:08:00,5.0,Chennai,Fruits,RID290,CUST6693,Night,Delivered,4.0,2022
ORD00267,2024-08-14 00:18:00,2024-08-14 00:28:00,0.0,Bangalore,Vegetables,RID185,CUST4716,Afternoon,Delivered,4.0,2024
ORD00268,2024-10-14 07:50:00,,,Chennai,Vegetables,RID237,CUST8638,Afternoon,Cancelled,,2024
ORD00269,2024-02-20 03:54:00,,,Pune,Snacks,RID312,CUST3385,Morning,Cancelled,,2024
ORD00270,2024-01-12 17:38:00,2024-01-12 18:33:00,45.0,Hyderabad,Vegetables,RID407,CUST6887,Evening,Late,4.0,2024
ORD00271,2023-04-03 21:12:00,2023-04-03 21:22:00,0.0,Chennai,Snacks,RID331,CUST8394,Morning,Delivered,3.0,2023
ORD00272,2023-11-15 01:14:00,2023-11-15 01:29:00,5.0,Pune,Dairy,RID204,CUST1016,Night,Delivered,4.0,2023
ORD00273,2022-11-14 03:19:00,2022-11-14 03:29:00,0.0,Delhi,Dairy,RID109,CUST9433,Afternoon,Delivered,5.0,2022
ORD00274,2022-12-01 02:40:00,2022-12-01 02:50:00,0.0,Pune,Personal Care,RID313,CUST3247,Morning,Delivered,5.0,2022
ORD00275,2024-08-31 23:09:00,2024-08-31 23:24:00,5.0,Hyderabad,Vegetables,RID186,CUST5940,Night,Delivered,4.0,2024
ORD00276,2022-07-08 18:52:00,2022-07-08 19:02:00,0.0,Bangalore,Beverages,RID251,CUST2668,Night,Delivered,4.0,2022
ORD00277,2023-07-08 05:31:00,2023-07-08 05:51:00,10.0,Mumbai,Fruits,RID498,CUST6330,Evening,Delivered,4.0,2023
ORD00278,2024-07-30 09:28:00,2024-07-30 09:48:00,10.0,Bangalore,Frozen,RID451,CUST6439,Afternoon,Delivered,3.0,2024
ORD00279,2023-08-01 12:45:00,2023-08-01 12:55:00,0.0,Hyderabad,Personal Care,RID428,CUST4009,Evening,Delivered,5.0,2023
ORD00280,2022-03-18 12:02:00,2022-03-18 12:12:00,0.0,Delhi,Household,RID268,CUST9569,Evening,Delivered,3.0,2022
ORD00281,2023-06-11 11:22:00,2023-06-11 11:32:00,0.0,Mumbai,Personal Care,RID357,CUST1780,Morning,Delivered,3.0,2023
ORD00282,2023-10-07 10:38:00,,,Hyderabad,Dairy,RID282,CUST6784,Night,Cancelled,,2023
ORD00283,2024-02-25 08:26:00,2024-02-25 08:36:00,0.0,Hyderabad,Fruits,RID312,CUST1685,Morning,Delivered,4.0,2024
ORD00284,2022-08-19 05:15:00,2022-08-19 05:30:00,5.0,Bangalore,Bakery,RID367,CUST2256,Evening,Delivered,4.0,2022
ORD00285,2022-03-06 13:20:00,2022-03-06 13:30:00,0.0,Pune,Personal Care,RID337,CUST1646,Evening,Delivered,3.0,2022
ORD00286,2022-09-28 05:00:00,2022-09-28 05:15:00,5.0,Bangalore,Household,RID121,CUST8003,Morning,Delivered,3.0,2022
ORD00287,2023-04-17 03:32:00,2023-04-17 03:52:00,10.0,Mumbai,Snacks,RID194,CUST5082,Evening,Delivered,2.0,2023
ORD00288,2024-03-20 03:25:00,2024-03-20 03:50:00,15.0,Pune,Dairy,RID283,CUST9706,Evening,Delivered,4.0,2024
ORD00289,2024-03-24 07:53:00,2024-03-24 08:03:00,0.0,Pune,Household,RID227,CUST4300,Evening,Delivered,2.0,2024
ORD00290,2024-05-03 17:32:00,2024-05-03 17:42:00,0.0,Mumbai,Vegetables,RID102,CUST1448,Night,Delivered,1.0,2024
ORD00291,2023-03-13 08:22:00,2023-03-13 08:32:00,0.0,Mumbai,Vegetables,RID483,CUST7445,Evening,Delivered,4.0,2023
ORD00292,2024-03-30 05:24:00,2024-03-30 05:39:00,5.0,Mumbai,Fruits,RID185,CUST3649,Afternoon,Delivered,4.0,2024
ORD00293,2022-09-18 08:14:00,2022-09-18 08:24:00,0.0,Delhi,Vegetables,RID476,CUST3634,Night,Delivered,1.0,2022
ORD00294,2022-01-17 06:59:00,2022-01-17 07:09:00,0.0,Chennai,Fruits,RID210,CUST6251,Night,Delivered,5.0,2022
ORD00295,2022-01-28 07:52:00,2022-01-28 08:12:00,10.0,Chennai,Vegetables,RID409,CUST3023,Evening,Delivered,4.0,2022
ORD00296,2023-12-12 19:43:00,2023-12-12 19:53:00,0.0,Chennai,Fruits,RID372,CUST3563,Morning,Delivered,3.0,2023
ORD00297,2022-02-05 09:54:00,2022-02-05 10:09:00,5.0,Pune,Fruits,RID475,CUST1161,Afternoon,Delivered,4.0,2022
ORD00298,2024-12-10 22:10:00,2024-12-10 22:35:00,15.0,Hyderabad,Beverages,RID251,CUST1541,Afternoon,Delivered,5.0,2024
ORD00299,2022-11-17 11:13:00,2022-11-17 11:33:00,10.0,Hyderabad,Fruits,RID449,CUST7256,Evening,Delivered,4.0,2022
ORD00300,2024-06-24 09:28:00,2024-06-24 09:38:00,0.0,Hyderabad,Household,RID217,CUST2283,Night,Delivered,2.0,2024
ORD00301,2023-06-03 13:37:00,2023-06-03 13:57:00,10.0,Bangalore,Bakery,RID236,CUST4471,Morning,Delivered,4.0,2023
ORD00302,2023-11-05 09:27:00,2023-11-05 09:37:00,0.0,Pune,Dairy,RID449,CUST7397,Afternoon,Delivered,5.0,2023
ORD00303,2023-05-17 16:45:00,2023-05-17 16:55:00,0.0,Delhi,Beverages,RID134,CUST6017,Evening,Delivered,5.0,2023
ORD00304,2022-07-12 13:16:00,2022-07-12 13:26:00,0.0,Pune,Vegetables,RID455,CUST4331,Afternoon,Delivered,4.0,2022
ORD00305,2023-01-05 10:30:00,2023-01-05 10:50:00,10.0,Mumbai,Fruits,RID425,CUST1685,Night,Delivered,5.0,2023
ORD00306,2023-11-27 07:31:00,2023-11-27 07:41:00,0.0,Delhi,Fruits,RID312,CUST2431,Night,Delivered,5.0,2023
ORD00307,2023-07-14 13:42:00,2023-07-14 13:52:00,0.0,Chennai,Personal Care,RID493,CUST3014,Afternoon,Delivered,3.0,2023
ORD00308,2022-05-03 12:21:00,2022-05-03 12:46:00,15.0,Chennai,Personal Care,RID206,CUST3643,Afternoon,Delivered,2.0,2022
ORD00309,2024-11-13 01:36:00,2024-11-13 02:16:00,30.0,Delhi,Bakery,RID169,CUST1671,Night,Late,3.0,2024
ORD00310,2022-09-10 16:12:00,2022-09-10 16:27:00,5.0,Pune,Household,RID264,CUST3361,Morning,Delivered,2.0,2022
ORD00311,2024-10-30 17:10:00,2024-10-30 17:20:00,0.0,Bangalore,Dairy,RID470,CUST6976,Morning,Delivered,5.0,2024
ORD00312,2022-01-21 23:57:00,,,Delhi,Vegetables,RID295,CUST7633,Morning,Cancelled,,2022
ORD00313,2023-08-30 00:18:00,2023-08-30 00:48:00,20.0,Delhi,Snacks,RID127,CUST8097,Evening,Late,4.0,2023
ORD00314,2024-09-27 08:18:00,2024-09-27 08:28:00,0.0,Chennai,Frozen,RID197,CUST4648,Afternoon,Delivered,4.0,2024
ORD00315,2022-12-21 19:57:00,2022-12-21 20:07:00,0.0,Mumbai,Snacks,RID243,CUST4750,Afternoon,Delivered,4.0,2022
ORD00316,2022-07-04 09:12:00,2022-07-04 09:22:00,0.0,Chennai,Beverages,RID418,CUST6055,Night,Delivered,5.0,2022
ORD00317,2024-11-22 21:59:00,2024-11-22 22:09:00,0.0,Hyderabad,Fruits,RID313,CUST6774,Night,Delivered,4.0,2024
ORD00318,2023-07-16 15:00:00,2023-07-16 15:10:00,0.0,Chennai,Household,RID267,CUST3105,Night,Delivered,3.0,2023
ORD00319,2023-05-09 22:23:00,2023-05-09 22:43:00,10.0,Mumbai,Personal Care,RID143,CUST8264,Afternoon,Delivered,2.0,2023
ORD00320,2022-01-15 13:53:00,2022-01-15 14:03:00,0.0,Chennai,Snacks,RID296,CUST3551,Night,Delivered,4.0,2022
ORD00321,2022-11-04 17:34:00,2022-11-04 17:49:00,5.0,Hyderabad,Vegetables,RID171,CUST7710,Morning,Delivered,5.0,2022
ORD00322,2022-07-18 05:02:00,2022-07-18 05:12:00,0.0,Chennai,Fruits,RID367,CUST3822,Night,Delivered,4.0,2022
ORD00323,2024-09-26 06:39:00,2024-09-26 07:09:00,20.0,Bangalore,Frozen,RID319,CUST4200,Evening,Late,5.0,2024
ORD00324,2023-07-06 13:46:00,2023-07-06 13:56:00,0.0,Pune,Vegetables,RID359,CUST8133,Afternoon,Delivered,5.0,2023
ORD00325,2023-12-17 15:16:00,2023-12-17 16:11:00,45.0,Bangalore,Bakery,RID115,CUST6248,Evening,Late,5.0,2023
ORD00326,2023-06-15 15:34:00,2023-06-15 15:44:00,0.0,Pune,Fruits,RID201,CUST2529,Evening,Delivered,4.0,2023
ORD00327,2022-10-27 10:55:00,2022-10-27 11:10:00,5.0,Bangalore,Fruits,RID380,CUST8833,Afternoon,Delivered,4.0,2022
ORD00328,2024-09-19 00:20:00,2024-09-19 00:30:00,0.0,Bangalore,Fruits,RID233,CUST8544,Evening,Delivered,3.0,2024
ORD00329,2023-12-13 08:03:00,2023-12-13 08:43:00,30.0,Hyderabad,Snacks,RID230,CUST1587,Night,Late,4.0,2023
ORD00330,2024-08-07 11:19:00,2024-08-07 11:34:00,5.0,Pune,Dairy,RID262,CUST2715,Afternoon,Delivered,2.0,2024
ORD00331,2022-02-11 20:54:00,2022-02-11 21:04:00,0.0,Mumbai,Frozen,RID372,CUST7980,Night,Delivered,5.0,2022
ORD00332,2022-10-20 03:18:00,2022-10-20 03:28:00,0.0,Bangalore,Snacks,RID165,CUST5578,Night,Delivered,4.0,2022
ORD00333,2023-07-05 05:11:00,2023-07-05 05:21:00,0.0,Chennai,Personal Care,RID346,CUST9831,Evening,Delivered,5.0,2023
ORD00334,2022-01-27 06:00:00,2022-01-27 06:10:00,0.0,Mumbai,Vegetables,RID326,CUST1948,Afternoon,Delivered,4.0,2022
ORD00335,2023-07-03 00:45:00,2023-07-03 01:05:00,10.0,Hyderabad,Beverages,RID351,CUST8374,Afternoon,Delivered,5.0,2023
ORD00336,2024-05-03 07:48:00,2024-05-03 08:03:00,5.0,Chennai,Snacks,RID475,CUST7701,Afternoon,Delivered,4.0,2024
ORD00337,2022-07-04 02:29:00,2022-07-04 02:39:00,0.0,Pune,Fruits,RID468,CUST9472,Night,Delivered,4.0,2022
ORD00338,2024-04-13 21:35:00,2024-04-13 21:55:00,10.0,Mumbai,Household,RID182,CUST8789,Evening,Delivered,5.0,2024
ORD00339,2023-10-02 14:53:00,,,Bangalore,Bakery,RID305,CUST8230,Morning,Cancelled,,2023
ORD00340,2023-04-20 22:19:00,2023-04-20 22:29:00,0.0,Delhi,Personal Care,RID416,CUST3723,Night,Delivered,3.0,2023
ORD00341,2022-02-19 07:42:00,2022-02-19 07:52:00,0.0,Delhi,Household,RID241,CUST2762,Morning,Delivered,1.0,2022
ORD00342,2024-01-16 03:58:00,2024-01-16 04:08:00,0.0,Chennai,Personal Care,RID101,CUST8804,Afternoon,Delivered,4.0,2024
ORD00343,2023-09-23 18:49:00,2023-09-23 18:59:00,0.0,Pune,Beverages,RID366,CUST2492,Evening,Delivered,5.0,2023
ORD00344,2024-08-21 11:59:00,2024-08-21 12:14:00,5.0,Hyderabad,Vegetables,RID300,CUST4516,Morning,Delivered,3.0,2024
ORD00345,2022-09-25 07:24:00,2022-09-25 07:39:00,5.0,Delhi,Personal Care,RID400,CUST1342,Evening,Delivered,2.0,2022
ORD00346,2023-08-01 13:52:00,2023-08-01 14:02:00,0.0,Chennai,Household,RID246,CUST7748,Afternoon,Delivered,4.0,2023
ORD00347,2022-08-30 00:19:00,2022-08-30 00:34:00,5.0,Bangalore,Beverages,RID231,CUST2846,Evening,Delivered,4.0,2022
ORD00348,2023-05-19 18:19:00,2023-05-19 18:29:00,0.0,Hyderabad,Frozen,RID293,CUST3007,Afternoon,Delivered,4.0,2023
ORD00349,2023-12-20 04:16:00,2023-12-20 04:26:00,0.0,Delhi,Frozen,RID313,CUST4736,Afternoon,Delivered,4.0,2023
ORD00350,2022-07-13 22:55:00,2022-07-13 23:05:00,0.0,Hyderabad,Beverages,RID479,CUST8616,Morning,Delivered,4.0,2022
ORD00351,2023-09-13 22:16:00,2023-09-13 22:26:00,0.0,Delhi,Fruits,RID411,CUST6808,Morning,Delivered,4.0,2023
ORD00352,2023-12-13 04:26:00,2023-12-13 04:41:00,5.0,Delhi,Fruits,RID479,CUST5697,Evening,Delivered,1.0,2023
ORD00353,2023-07-23 17:06:00,2023-07-23 17:31:00,15.0,Delhi,Frozen,RID481,CUST7376,Morning,Delivered,3.0,2023
ORD00354,2022-07-09 04:57:00,2022-07-09 05:22:00,15.0,Delhi,Beverages,RID158,CUST1182,Morning,Delivered,4.0,2022
ORD00355,2022-06-02 22:38:00,2022-06-02 22:48:00,0.0,Bangalore,Dairy,RID267,CUST9210,Night,Delivered,1.0,2022
ORD00356,2023-09-15 06:29:00,2023-09-15 06:59:00,20.0,Pune,Dairy,RID400,CUST7246,Night,Late,5.0,2023
ORD00357,2022-02-02 18:33:00,2022-02-02 18:58:00,15.0,Delhi,Bakery,RID276,CUST6806,Night,Delivered,4.0,2022
ORD00358,2022-09-03 02:57:00,2022-09-03 03:12:00,5.0,Mumbai,Fruits,RID181,CUST2774,Night,Delivered,4.0,2022
ORD00359,2022-04-02 12:59:00,2022-04-02 13:14:00,5.0,Delhi,Household,RID357,CUST6054,Morning,Delivered,2.0,2022
ORD00360,2022-06-13 02:03:00,2022-06-13 02:18:00,5.0,Mumbai,Snacks,RID150,CUST8544,Evening,Delivered,5.0,2022
ORD00361,2023-10-01 19:48:00,2023-10-01 20:18:00,20.0,Hyderabad,Frozen,RID486,CUST7031,Afternoon,Late,4.0,2023
ORD00362,2024-04-29 18:55:00,2024-04-29 19:05:00,0.0,Delhi,Dairy,RID410,CUST8980,Evening,Delivered,4.0,2024
ORD00363,2022-09-04 04:02:00,2022-09-04 04:12:00,0.0,Pune,Household,RID378,CUST2431,Morning,Delivered,5.0,2022
ORD00364,2023-09-30 21:49:00,2023-09-30 21:59:00,0.0,Pune,Beverages,RID474,CUST3120,Morning,Delivered,4.0,2023
ORD00365,2023-07-11 13:34:00,2023-07-11 14:04:00,20.0,Chennai,Beverages,RID294,CUST4243,Evening,Late,4.0,2023
ORD00366,2023-09-22 13:03:00,2023-09-22 13:23:00,10.0,Bangalore,Household,RID217,CUST2635,Night,Delivered,4.0,2023
ORD00367,2024-12-03 11:37:00,2024-12-03 11:52:00,5.0,Mumbai,Fruits,RID155,CUST5928,Morning,Delivered,3.0,2024
ORD00368,2024-01-13 10:53:00,2024-01-13 11:33:00,30.0,Bangalore,Beverages,RID225,CUST2829,Night,Late,1.0,2024
ORD00369,2024-11-05 23:23:00,2024-11-05 23:38:00,5.0,Mumbai,Frozen,RID420,CUST2054,Night,Delivered,5.0,2024
ORD00370,2023-02-14 21:06:00,,,Mumbai,Beverages,RID174,CUST5652,Night,Cancelled,,2023
ORD00371,2022-05-06 13:20:00,2022-05-06 13:30:00,0.0,Chennai,Beverages,RID405,CUST3309,Evening,Delivered,1.0,2022
ORD00372,2023-08-11 11:36:00,2023-08-11 11:46:00,0.0,Pune,Vegetables,RID269,CUST9315,Morning,Delivered,3.0,2023
ORD00373,2022-02-15 04:17:00,2022-02-15 04:27:00,0.0,Chennai,Dairy,RID384,CUST5154,Evening,Delivered,4.0,2022
ORD00374,2023-07-01 20:58:00,2023-07-01 21:08:00,0.0,Delhi,Fruits,RID168,CUST4236,Morning,Delivered,4.0,2023
ORD00375,2022-10-12 11:27:00,2022-10-12 11:42:00,5.0,Mumbai,Bakery,RID486,CUST2439,Morning,Delivered,3.0,2022
ORD00376,2022-11-07 00:50:00,2022-11-07 01:00:00,0.0,Delhi,Vegetables,RID399,CUST1138,Evening,Delivered,4.0,2022
ORD00377,2024-10-27 04:28:00,2024-10-27 04:43:00,5.0,Delhi,Beverages,RID496,CUST7652,Morning,Delivered,4.0,2024
ORD00378,2022-04-18 08:07:00,2022-04-18 08:27:00,10.0,Mumbai,Beverages,RID264,CUST3567,Night,Delivered,4.0,2022
ORD00379,2023-07-20 07:07:00,2023-07-20 07:37:00,20.0,Pune,Vegetables,RID453,CUST9458,Afternoon,Late,4.0,2023
ORD00380,2022-04-11 09:45:00,2022-04-11 10:00:00,5.0,Hyderabad,Bakery,RID104,CUST2207,Night,Delivered,1.0,2022
ORD00381,2024-08-05 01:24:00,2024-08-05 01:34:00,0.0,Mumbai,Beverages,RID253,CUST6867,Night,Delivered,5.0,2024
ORD00382,2023-04-22 06:14:00,2023-04-22 06:44:00,20.0,Mumbai,Personal Care,RID498,CUST2946,Evening,Late,4.0,2023
ORD00383,2023-02-10 16:06:00,2023-02-10 16:46:00,30.0,Bangalore,Snacks,RID191,CUST2970,Evening,Late,4.0,2023
ORD00384,2024-01-28 18:48:00,2024-01-28 19:08:00,10.0,Hyderabad,Household,RID427,CUST1115,Morning,Delivered,5.0,2024
ORD00385,2024-06-04 15:21:00,2024-06-04 15:31:00,0.0,Delhi,Frozen,RID422,CUST3490,Morning,Delivered,3.0,2024
ORD00386,2022-10-07 16:35:00,2022-10-07 16:50:00,5.0,Chennai,Snacks,RID121,CUST4420,Afternoon,Delivered,3.0,2022
